Date,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Country
2/3/2021,104,2,45,57,18341,651,16139,1551,Indonesia
2/3/2021,19,95,3,-79,12155,306,10379,1470,Indonesia
2/3/2021,903,13,498,392,42926,1031,34027,7868,Indonesia
2/3/2021,278,5,55,218,7540,105,4904,2531,Indonesia
2/3/2021,97,1,70,26,4872,85,4070,717,Indonesia
2/3/2021,19,0,0,19,8194,203,7297,694,Indonesia
2/3/2021,124,7,167,-50,10445,536,7533,2376,Indonesia
2/3/2021,1,3,6,-8,6481,87,5226,1168,Indonesia
2/3/2021,12,1,0,11,3540,104,2849,587,Indonesia
2/3/2021,6,4,12,-10,7628,286,5957,1385,Indonesia
2/3/2021,112,2,97,13,5324,147,2515,2662,Indonesia
2/3/2021,69,0,51,18,15387,196,8623,6568,Indonesia
2/3/2021,36,0,37,-1,6792,111,6128,553,Indonesia
2/3/2021,104,1,135,-32,29212,692,27448,1072,Indonesia
2/3/2021,190,0,93,97,4083,83,2255,1745,Indonesia
2/3/2021,161,5,304,-148,49165,747,43585,4833,Indonesia
2/3/2021,155,2,163,-10,8287,201,5464,2622,Indonesia
2/3/2021,26,0,34,-8,9574,180,7980,1414,Indonesia
2/3/2021,72,2,254,-184,13702,442,9775,3485,Indonesia
2/3/2021,129,3,118,8,27189,614,24433,2142,Indonesia
2/3/2021,60,4,149,-93,14498,688,11763,2047,Indonesia
2/3/2021,135,5,104,26,21233,753,18357,2123,Indonesia
2/4/2021,10,0,4,6,9276,379,7682,1215,Indonesia
2/4/2021,216,9,448,-241,27191,702,23196,3293,Indonesia
2/4/2021,26,5,196,-175,26420,748,24380,1292,Indonesia
2/4/2021,13,0,20,-7,4621,141,4307,173,Indonesia
2/4/2021,3632,40,3963,-371,283890,4441,254069,25380,Indonesia
2/4/2021,321,6,229,86,22906,531,16171,6204,Indonesia
2/4/2021,23,1,12,10,4423,120,4001,302,Indonesia
2/4/2021,11434,231,11641,-438,1123105,31001,917306,174798,Indonesia
2/4/2021,48,0,15,33,4741,65,3255,1421,Indonesia
2/4/2021,2116,18,2555,-457,163096,2381,128391,32324,Indonesia
2/4/2021,1776,87,781,908,131871,5642,85863,40366,Indonesia
2/4/2021,595,57,874,-336,115700,8240,100813,6647,Indonesia
2/4/2021,33,0,31,2,4029,30,3618,381,Indonesia
2/4/2021,111,5,138,-32,18452,656,16277,1519,Indonesia
2/4/2021,50,0,83,-33,12205,306,10462,1437,Indonesia
2/4/2021,732,14,704,14,43658,1045,34731,7882,Indonesia
2/4/2021,71,1,42,28,7611,106,4946,2559,Indonesia
2/4/2021,121,0,119,2,4993,85,4189,719,Indonesia
2/4/2021,36,0,53,-17,8230,203,7350,677,Indonesia
2/4/2021,98,6,162,-70,10543,542,7695,2306,Indonesia
2/4/2021,20,0,104,-84,6501,87,5330,1084,Indonesia
2/4/2021,30,1,21,8,3570,105,2870,595,Indonesia
2/4/2021,0,0,36,-36,7628,286,5993,1349,Indonesia
2/4/2021,158,2,11,145,5482,149,2526,2807,Indonesia
2/4/2021,145,0,23,122,15532,196,8646,6690,Indonesia
2/4/2021,5,0,39,-34,6797,111,6167,519,Indonesia
2/4/2021,92,5,58,29,29304,697,27506,1101,Indonesia
2/4/2021,101,0,20,81,4184,83,2275,1826,Indonesia
2/4/2021,300,3,433,-136,49465,750,44018,4697,Indonesia
2/4/2021,207,5,202,0,8494,206,5666,2622,Indonesia
2/4/2021,47,0,54,-7,9621,180,8034,1407,Indonesia
2/4/2021,63,6,69,-12,13765,448,9844,3473,Indonesia
2/4/2021,97,3,176,-82,27286,617,24609,2060,Indonesia
2/4/2021,29,1,54,-26,14527,689,11817,2021,Indonesia
2/4/2021,126,3,112,11,21359,756,18469,2134,Indonesia
2/5/2021,9,0,0,9,9285,379,7682,1224,Indonesia
2/5/2021,508,9,354,145,27699,711,23550,3438,Indonesia
2/5/2021,67,7,160,-100,26487,755,24540,1192,Indonesia
2/5/2021,6,1,15,-10,4627,142,4322,163,Indonesia
2/5/2021,3340,45,2475,820,287230,4486,256544,26200,Indonesia
2/5/2021,280,2,164,114,23186,533,16335,6318,Indonesia
2/5/2021,14,0,3,11,4437,120,4004,313,Indonesia
2/5/2021,11749,201,9674,1874,1134854,31202,926980,176672,Indonesia
2/5/2021,56,4,130,-78,4797,69,3385,1343,Indonesia
2/5/2021,2385,31,2969,-615,165481,2412,131360,31709,Indonesia
2/5/2021,1888,20,511,1357,133759,5662,86374,41723,Indonesia
2/5/2021,751,61,834,-144,116451,8301,101647,6503,Indonesia
2/5/2021,25,0,40,-15,4054,30,3658,366,Indonesia
2/5/2021,128,2,64,62,18580,658,16341,1581,Indonesia
2/5/2021,80,0,101,-21,12285,306,10563,1416,Indonesia
2/5/2021,798,11,548,239,44456,1056,35279,8121,Indonesia
2/5/2021,50,1,35,14,7661,107,4981,2573,Indonesia
2/5/2021,115,1,81,33,5108,86,4270,752,Indonesia
2/5/2021,25,0,161,-136,8255,203,7511,541,Indonesia
2/5/2021,114,11,123,-20,10657,553,7818,2286,Indonesia
2/5/2021,31,0,48,-17,6532,87,5378,1067,Indonesia
2/5/2021,33,1,7,25,3603,106,2877,620,Indonesia
2/5/2021,1,2,1,-2,7629,288,5994,1347,Indonesia
2/5/2021,389,0,123,266,5871,149,2649,3073,Indonesia
2/5/2021,63,1,19,43,15595,197,8665,6733,Indonesia
2/5/2021,13,0,22,-9,6810,111,6189,510,Indonesia
2/5/2021,68,3,107,-42,29372,700,27613,1059,Indonesia
2/5/2021,48,0,0,48,4232,83,2275,1874,Indonesia
2/5/2021,226,3,263,-40,49691,753,44281,4657,Indonesia
2/5/2021,173,1,52,120,8667,207,5718,2742,Indonesia
2/5/2021,31,0,71,-40,9652,180,8105,1367,Indonesia
2/5/2021,17,2,48,-33,13782,450,9892,3440,Indonesia
2/5/2021,58,1,106,-49,27344,618,24715,2011,Indonesia
2/5/2021,68,2,91,-25,14595,691,11908,1996,Indonesia
2/5/2021,115,4,109,2,21474,760,18578,2136,Indonesia
2/6/2021,13,0,8,5,9298,379,7690,1229,Indonesia
2/6/2021,197,14,389,-206,27896,725,23939,3232,Indonesia
2/6/2021,47,5,245,-203,26534,760,24785,989,Indonesia
2/6/2021,6,0,15,-9,4633,142,4337,154,Indonesia
2/6/2021,2379,44,4433,-2098,289609,4530,260977,24102,Indonesia
2/6/2021,217,4,266,-53,23403,537,16601,6265,Indonesia
2/6/2021,11,1,14,-4,4448,121,4018,309,Indonesia
2/6/2021,12156,191,12204,-239,1147010,31393,939184,176433,Indonesia
2/6/2021,37,0,71,-34,4834,69,3456,1309,Indonesia
2/6/2021,3982,7,2775,1200,169463,2419,134135,32909,Indonesia
2/6/2021,1601,16,115,1470,135360,5678,86489,43193,Indonesia
2/6/2021,694,62,678,-46,117145,8363,102325,6457,Indonesia
2/6/2021,42,0,31,11,4096,30,3689,377,Indonesia
2/6/2021,140,4,154,-18,18720,662,16495,1563,Indonesia
2/6/2021,67,0,132,-65,12352,306,10695,1351,Indonesia
2/6/2021,607,23,492,92,45063,1079,35771,8213,Indonesia
2/6/2021,188,0,0,188,7849,107,4981,2761,Indonesia
2/6/2021,135,1,109,25,5243,87,4379,777,Indonesia
2/6/2021,19,1,33,-15,8274,204,7544,526,Indonesia
2/6/2021,115,3,165,-53,10772,556,7983,2233,Indonesia
2/6/2021,29,0,45,-16,6561,87,5423,1051,Indonesia
2/6/2021,0,0,0,0,3603,106,2877,620,Indonesia
2/6/2021,22,23,50,-51,7651,311,6044,1296,Indonesia
2/6/2021,198,1,14,183,6069,150,2663,3256,Indonesia
2/6/2021,67,0,14,53,15662,197,8679,6786,Indonesia
2/6/2021,14,0,20,-6,6824,111,6209,504,Indonesia
2/6/2021,70,3,130,-63,29442,703,27743,996,Indonesia
2/6/2021,148,1,140,7,4380,84,2415,1881,Indonesia
2/6/2021,495,3,544,-52,50186,756,44825,4605,Indonesia
2/6/2021,184,2,24,158,8851,209,5742,2900,Indonesia
2/6/2021,34,0,93,-59,9686,180,8198,1308,Indonesia
2/6/2021,106,1,162,-57,13888,451,10054,3383,Indonesia
2/6/2021,95,1,161,-67,27439,619,24876,1944,Indonesia
2/6/2021,58,0,67,-9,14653,691,11975,1987,Indonesia
2/6/2021,99,2,107,-10,21573,762,18685,2126,Indonesia
2/7/2021,14,0,2,12,9312,379,7692,1241,Indonesia
2/7/2021,381,5,217,159,28277,730,24156,3391,Indonesia
2/7/2021,91,4,172,-85,26625,764,24957,904,Indonesia
2/7/2021,8,1,15,-8,4641,143,4352,146,Indonesia
2/7/2021,4212,45,4305,-138,293821,4575,265282,23964,Indonesia
2/7/2021,145,3,215,-73,23548,540,16816,6192,Indonesia
2/7/2021,22,1,20,1,4470,122,4038,310,Indonesia
2/7/2021,10827,163,10806,-142,1157837,31556,949990,176291,Indonesia
2/7/2021,25,0,32,-7,4859,69,3488,1302,Indonesia
2/7/2021,2276,4,2187,85,171739,2423,136322,32994,Indonesia
2/7/2021,1062,15,78,969,136422,5693,86567,44162,Indonesia
2/7/2021,568,32,696,-160,117713,8395,103021,6297,Indonesia
2/7/2021,23,1,39,-17,4119,31,3728,360,Indonesia
2/7/2021,117,3,56,58,18837,665,16551,1621,Indonesia
2/7/2021,61,0,17,44,12413,306,10712,1395,Indonesia
2/7/2021,501,11,416,74,45564,1090,36187,8287,Indonesia
2/7/2021,63,0,0,63,7912,107,4981,2824,Indonesia
2/7/2021,95,1,105,-11,5338,88,4484,766,Indonesia
2/7/2021,31,0,51,-20,8305,204,7595,506,Indonesia
2/7/2021,114,2,134,-22,10886,558,8117,2211,Indonesia
2/7/2021,23,1,24,-2,6584,88,5447,1049,Indonesia
2/7/2021,10,0,22,-12,3613,106,2899,608,Indonesia
2/7/2021,0,0,12,-12,7651,311,6056,1284,Indonesia
2/7/2021,213,5,89,119,6282,155,2752,3375,Indonesia
2/7/2021,57,0,10,47,15719,197,8689,6833,Indonesia
2/7/2021,13,0,11,2,6837,111,6220,506,Indonesia
2/7/2021,93,3,77,13,29535,706,27820,1009,Indonesia
2/7/2021,88,2,59,27,4468,86,2474,1908,Indonesia
2/7/2021,274,10,532,-268,50460,766,45357,4337,Indonesia
2/7/2021,37,1,118,-82,8888,210,5860,2818,Indonesia
2/7/2021,48,0,13,35,9734,180,8211,1343,Indonesia
2/7/2021,92,8,94,-10,13980,459,10148,3373,Indonesia
2/7/2021,129,0,111,18,27568,619,24987,1962,Indonesia
2/7/2021,71,4,82,-15,14724,695,12057,1972,Indonesia
2/7/2021,169,0,140,29,21742,762,18825,2155,Indonesia
2/8/2021,11,1,31,-21,9323,380,7723,1220,Indonesia
2/8/2021,260,11,471,-222,28537,741,24627,3169,Indonesia
2/8/2021,42,13,612,-583,26667,777,25569,321,Indonesia
2/8/2021,6,0,15,-9,4647,143,4367,137,Indonesia
2/8/2021,3142,43,3415,-316,296963,4618,268697,23648,Indonesia
2/8/2021,206,13,255,-62,23754,553,17071,6130,Indonesia
2/8/2021,0,0,17,-17,4470,122,4055,293,Indonesia
2/8/2021,8242,207,13038,-5003,1166079,31763,963028,171288,Indonesia
2/8/2021,2,0,11,-9,4861,69,3499,1293,Indonesia
2/8/2021,1647,18,3140,-1511,173386,2441,139462,31483,Indonesia
2/8/2021,826,9,1041,-224,137248,5702,87608,43938,Indonesia
2/8/2021,663,26,752,-115,118376,8421,103773,6182,Indonesia
2/8/2021,0,0,0,0,4119,31,3728,360,Indonesia
2/8/2021,80,2,34,44,18917,667,16585,1665,Indonesia
2/8/2021,43,1,128,-86,12456,307,10840,1309,Indonesia
2/8/2021,344,10,433,-99,45908,1100,36620,8188,Indonesia
2/8/2021,134,0,55,79,8046,107,5036,2903,Indonesia
2/8/2021,95,3,77,15,5433,91,4561,781,Indonesia
2/8/2021,10,0,67,-57,8315,204,7662,449,Indonesia
2/8/2021,61,9,97,-45,10947,567,8214,2166,Indonesia
2/8/2021,11,1,71,-61,6595,89,5518,988,Indonesia
2/8/2021,21,1,39,-19,3634,107,2938,589,Indonesia
2/8/2021,141,1,109,31,7792,312,6165,1315,Indonesia
2/8/2021,83,5,106,-28,6365,160,2858,3347,Indonesia
2/8/2021,52,1,18,33,15771,198,8707,6866,Indonesia
2/8/2021,30,0,33,-3,6867,111,6253,503,Indonesia
2/8/2021,62,1,74,-13,29597,707,27894,996,Indonesia
2/8/2021,31,1,22,8,4499,87,2496,1916,Indonesia
2/8/2021,136,6,435,-305,50596,772,45792,4032,Indonesia
2/8/2021,32,1,172,-141,8920,211,6032,2677,Indonesia
2/8/2021,7,0,215,-208,9741,180,8426,1135,Indonesia
2/8/2021,31,16,203,-188,14011,475,10351,3185,Indonesia
2/8/2021,42,1,154,-113,27610,620,25141,1849,Indonesia
2/8/2021,71,2,27,42,14795,697,12084,2014,Indonesia
2/8/2021,146,3,121,22,21888,765,18946,2177,Indonesia
2/9/2021,47,0,1,46,9370,380,7724,1266,Indonesia
2/9/2021,453,6,328,119,28990,747,24955,3288,Indonesia
2/9/2021,65,2,280,-217,26732,779,25849,104,Indonesia
2/9/2021,12,0,15,-3,4659,143,4382,134,Indonesia
2/9/2021,3437,57,2786,594,300400,4675,271483,24242,Indonesia
2/9/2021,228,4,328,-104,23982,557,17399,6026,Indonesia
2/9/2021,31,0,17,14,4501,122,4072,307,Indonesia
2/9/2021,8700,213,10424,-1937,1174779,31976,973452,169351,Indonesia
2/9/2021,22,0,21,1,4883,69,3520,1294,Indonesia
2/9/2021,1092,24,2483,-1415,174478,2465,141945,30068,Indonesia
2/9/2021,949,50,662,237,138197,5752,88270,44175,Indonesia
2/9/2021,448,25,348,75,118824,8446,104121,6257,Indonesia
2/9/2021,35,1,28,6,4154,32,3756,366,Indonesia
2/9/2021,115,3,181,-69,19032,670,16766,1596,Indonesia
2/9/2021,32,1,102,-71,12488,308,10942,1238,Indonesia
2/9/2021,550,9,503,38,46458,1109,37123,8226,Indonesia
2/9/2021,104,0,0,104,8150,107,5036,3007,Indonesia
2/9/2021,28,1,55,-28,5461,92,4616,753,Indonesia
2/9/2021,51,4,32,15,8366,208,7694,464,Indonesia
2/9/2021,98,4,174,-80,11045,571,8388,2086,Indonesia
2/9/2021,5,0,48,-43,6600,89,5566,945,Indonesia
2/9/2021,39,1,69,-31,3673,108,3007,558,Indonesia
2/9/2021,87,13,111,-37,7879,325,6276,1278,Indonesia
2/9/2021,113,1,69,43,6478,161,2927,3390,Indonesia
2/9/2021,63,0,19,44,15834,198,8726,6910,Indonesia
2/9/2021,28,0,32,-4,6895,111,6285,499,Indonesia
2/9/2021,73,3,83,-13,29670,710,27977,983,Indonesia
2/9/2021,179,0,49,130,4678,87,2545,2046,Indonesia
2/9/2021,166,1,70,95,50762,773,45862,4127,Indonesia
2/9/2021,76,0,57,19,8996,211,6089,2696,Indonesia
2/9/2021,17,4,15,-2,9758,184,8441,1133,Indonesia
2/9/2021,96,2,148,-54,14107,477,10499,3131,Indonesia
2/9/2021,51,0,171,-120,27661,620,25312,1729,Indonesia
2/9/2021,62,9,135,-82,14857,706,12219,1932,Indonesia
2/9/2021,174,2,138,34,22062,767,19084,2211,Indonesia
2/10/2021,3,0,21,-18,9373,380,7745,1248,Indonesia
2/10/2021,305,11,305,-11,29295,758,25260,3277,Indonesia
2/10/2021,31,4,195,-168,26763,783,26044,-64,Indonesia
2/10/2021,7,0,15,-8,4666,143,4397,126,Indonesia
2/10/2021,3308,43,3244,21,303708,4718,274727,24263,Indonesia
2/10/2021,291,7,257,27,24273,564,17656,6053,Indonesia
2/10/2021,26,0,21,5,4527,122,4093,312,Indonesia
2/10/2021,8776,191,9520,-935,1183555,32167,982972,168416,Indonesia
2/10/2021,45,0,80,-35,4928,69,3600,1259,Indonesia
2/10/2021,947,21,1640,-714,175425,2486,143585,29354,Indonesia
2/10/2021,1221,9,1312,-100,139418,5761,89582,44075,Indonesia
2/10/2021,606,21,383,202,119430,8467,104504,6459,Indonesia
2/10/2021,19,0,44,-25,4173,32,3800,341,Indonesia
2/10/2021,145,2,190,-47,19177,672,16956,1549,Indonesia
2/10/2021,30,0,100,-70,12518,308,11042,1168,Indonesia
2/10/2021,498,13,380,105,46956,1122,37503,8331,Indonesia
2/10/2021,55,4,28,23,8205,111,5064,3030,Indonesia
2/10/2021,89,0,95,-6,5550,92,4711,747,Indonesia
2/10/2021,37,0,80,-43,8403,208,7774,421,Indonesia
2/10/2021,106,8,179,-81,11151,579,8567,2005,Indonesia
2/10/2021,30,3,24,3,6630,92,5590,948,Indonesia
2/10/2021,40,1,13,26,3713,109,3020,584,Indonesia
2/10/2021,90,1,53,36,7969,326,6329,1314,Indonesia
2/10/2021,90,0,59,31,6568,161,2986,3421,Indonesia
2/10/2021,101,2,10,89,15935,200,8736,6999,Indonesia
2/10/2021,23,0,25,-2,6918,111,6310,497,Indonesia
2/10/2021,173,4,129,40,29843,714,28106,1023,Indonesia
2/10/2021,23,0,34,-11,4701,87,2579,2035,Indonesia
2/10/2021,180,0,143,37,50942,773,46005,4164,Indonesia
2/10/2021,63,4,232,-173,9059,215,6321,2523,Indonesia
2/10/2021,12,2,37,-27,9770,186,8478,1106,Indonesia
2/10/2021,34,4,110,-80,14141,481,10609,3051,Indonesia
2/10/2021,141,1,59,81,27802,621,25371,1810,Indonesia
2/10/2021,74,1,99,-26,14931,707,12318,1906,Indonesia
2/10/2021,224,4,104,116,22286,771,19188,2327,Indonesia
2/11/2021,17,0,5,12,9390,380,7750,1260,Indonesia
2/11/2021,371,13,377,-19,29666,771,25637,3258,Indonesia
2/11/2021,40,4,190,-154,26803,787,26234,-218,Indonesia
2/11/2021,11,1,20,-10,4677,144,4417,116,Indonesia
2/11/2021,2513,51,4096,-1634,306221,4769,278823,22629,Indonesia
2/11/2021,261,3,259,-1,24534,567,17915,6052,Indonesia
2/11/2021,14,0,62,-48,4541,122,4155,264,Indonesia
2/11/2021,8435,214,10145,-1924,1191990,32381,993117,166492,Indonesia
2/11/2021,33,0,41,-8,4961,69,3641,1251,Indonesia
2/11/2021,1261,7,1485,-231,176686,2493,145070,29123,Indonesia
2/11/2021,985,24,748,213,140403,5785,90330,44288,Indonesia
2/11/2021,1050,48,454,548,120480,8515,104958,7007,Indonesia
2/11/2021,27,0,26,1,4200,32,3826,342,Indonesia
2/11/2021,139,2,108,29,19316,674,17064,1578,Indonesia
2/11/2021,31,1,71,-41,12549,309,11113,1127,Indonesia
2/11/2021,643,9,791,-157,47599,1131,38294,8174,Indonesia
2/11/2021,63,0,237,-174,8268,111,5301,2856,Indonesia
2/11/2021,160,3,98,59,5710,95,4809,806,Indonesia
2/11/2021,25,0,33,-8,8428,208,7807,413,Indonesia
2/11/2021,66,6,130,-70,11217,585,8697,1935,Indonesia
2/11/2021,10,7,51,-48,6640,99,5641,900,Indonesia
2/11/2021,49,1,16,32,3762,110,3036,616,Indonesia
2/11/2021,63,0,12,51,8032,326,6341,1365,Indonesia
2/11/2021,32,1,209,-178,6600,162,3195,3243,Indonesia
2/11/2021,41,1,16,24,15976,201,8752,7023,Indonesia
2/11/2021,16,1,16,-1,6934,112,6326,496,Indonesia
2/11/2021,89,3,44,42,29932,717,28150,1065,Indonesia
2/11/2021,27,1,60,-34,4728,88,2639,2001,Indonesia
2/11/2021,129,1,214,-86,51071,774,46219,4078,Indonesia
2/11/2021,38,6,83,-51,9097,221,6404,2472,Indonesia
2/11/2021,20,1,269,-250,9790,187,8747,856,Indonesia
2/11/2021,161,2,46,113,14302,483,10655,3164,Indonesia
2/11/2021,85,5,91,-11,27887,626,25462,1799,Indonesia
2/11/2021,40,4,91,-55,14971,711,12409,1851,Indonesia
2/11/2021,131,2,113,16,22417,773,19301,2343,Indonesia
2/12/2021,8,0,0,8,9398,380,7750,1268,Indonesia
2/12/2021,312,9,307,-4,29978,780,25944,3254,Indonesia
2/12/2021,147,1,134,12,26950,788,26368,-206,Indonesia
2/12/2021,17,0,15,2,4694,144,4432,118,Indonesia
2/12/2021,3807,50,5636,-1879,310028,4819,284459,20750,Indonesia
2/12/2021,278,11,175,92,24812,578,18090,6144,Indonesia
2/12/2021,29,1,9,19,4570,123,4164,283,Indonesia
2/12/2021,9869,275,11000,-1406,1201859,32656,1004117,165086,Indonesia
2/12/2021,30,0,21,9,4991,69,3662,1260,Indonesia
2/12/2021,1034,9,1823,-798,177720,2502,146893,28325,Indonesia
2/12/2021,663,23,150,490,141066,5808,90480,44778,Indonesia
2/12/2021,776,92,576,108,121256,8607,105534,7115,Indonesia
2/12/2021,33,0,27,6,4233,32,3853,348,Indonesia
2/12/2021,136,3,65,68,19452,677,17129,1646,Indonesia
2/12/2021,78,1,69,8,12627,310,11182,1135,Indonesia
2/12/2021,931,13,543,375,48530,1144,38837,8549,Indonesia
2/12/2021,65,6,157,-98,8333,117,5458,2758,Indonesia
2/12/2021,114,1,151,-38,5824,96,4960,768,Indonesia
2/12/2021,11,0,69,-58,8439,208,7876,355,Indonesia
2/12/2021,76,8,144,-76,11293,593,8841,1859,Indonesia
2/12/2021,0,0,11,-11,6640,99,5652,889,Indonesia
2/12/2021,58,0,9,49,3820,110,3045,665,Indonesia
2/12/2021,36,1,78,-43,8068,327,6419,1322,Indonesia
2/12/2021,185,10,559,-384,6785,172,3754,2859,Indonesia
2/12/2021,67,2,17,48,16043,203,8769,7071,Indonesia
2/12/2021,35,0,23,12,6969,112,6349,508,Indonesia
2/12/2021,96,3,92,1,30028,720,28242,1066,Indonesia
2/12/2021,39,1,45,-7,4767,89,2684,1994,Indonesia
2/12/2021,676,5,214,457,51747,779,46433,4535,Indonesia
2/12/2021,35,1,37,-3,9132,222,6441,2469,Indonesia
2/12/2021,26,1,68,-43,9816,188,8815,813,Indonesia
2/12/2021,72,1,45,26,14374,484,10700,3190,Indonesia
2/12/2021,123,3,52,68,28010,629,25514,1867,Indonesia
2/12/2021,56,2,58,-4,15027,713,12467,1847,Indonesia
2/12/2021,168,4,104,60,22585,777,19405,2403,Indonesia
2/13/2021,1,2,3,-4,9399,382,7753,1264,Indonesia
2/13/2021,156,14,201,-59,30134,794,26145,3195,Indonesia
2/13/2021,114,9,382,-277,27064,797,26750,-483,Indonesia
2/13/2021,9,0,3,6,4703,144,4435,124,Indonesia
2/13/2021,3016,53,5010,-2047,313044,4872,289469,18703,Indonesia
2/13/2021,113,9,370,-266,24925,587,18460,5878,Indonesia
2/13/2021,4,0,27,-23,4574,123,4191,260,Indonesia
2/13/2021,8844,280,11919,-3355,1210703,32936,1016036,161731,Indonesia
2/13/2021,33,0,3,30,5024,69,3665,1290,Indonesia
2/13/2021,1928,6,2547,-625,179648,2508,149440,27700,Indonesia
2/13/2021,761,116,537,108,141827,5924,91017,44886,Indonesia
2/13/2021,558,34,491,33,121814,8641,106025,7148,Indonesia
2/13/2021,10,0,23,-13,4243,32,3876,335,Indonesia
2/13/2021,144,0,120,24,19596,677,17249,1670,Indonesia
2/13/2021,101,0,97,4,12728,310,11279,1139,Indonesia
2/13/2021,315,10,485,-180,48845,1154,39322,8369,Indonesia
2/13/2021,139,0,0,139,8472,117,5458,2897,Indonesia
2/13/2021,133,1,119,13,5957,97,5079,781,Indonesia
2/13/2021,20,1,7,12,8459,209,7883,367,Indonesia
2/13/2021,75,6,215,-146,11368,599,9056,1713,Indonesia
2/13/2021,74,3,24,47,6714,102,5676,936,Indonesia
2/13/2021,27,0,5,22,3847,110,3050,687,Indonesia
2/13/2021,17,1,58,-42,8085,328,6477,1280,Indonesia
2/13/2021,235,6,71,158,7020,178,3825,3017,Indonesia
2/13/2021,55,1,7,47,16098,204,8776,7118,Indonesia
2/13/2021,8,0,36,-28,6977,112,6385,480,Indonesia
2/13/2021,47,2,104,-59,30075,722,28346,1007,Indonesia
2/13/2021,95,1,102,-8,4862,90,2786,1986,Indonesia
2/13/2021,376,11,467,-102,52123,790,46900,4433,Indonesia
2/13/2021,77,5,142,-70,9209,227,6583,2399,Indonesia
2/13/2021,8,0,52,-44,9824,188,8867,769,Indonesia
2/13/2021,84,1,58,25,14458,485,10758,3215,Indonesia
2/13/2021,81,1,61,19,28091,630,25575,1886,Indonesia
2/13/2021,57,2,80,-25,15084,715,12547,1822,Indonesia
2/13/2021,154,0,105,49,22739,777,19510,2452,Indonesia
2/14/2021,4,0,0,4,9403,382,7753,1268,Indonesia
2/14/2021,139,6,196,-63,30273,800,26341,3132,Indonesia
2/14/2021,74,7,179,-112,27138,804,26929,-595,Indonesia
2/14/2021,18,0,9,9,4721,144,4444,133,Indonesia
2/14/2021,2497,48,3977,-1528,315541,4920,293446,17175,Indonesia
2/14/2021,108,9,247,-148,25033,596,18707,5730,Indonesia
2/14/2021,19,0,11,8,4593,123,4202,268,Indonesia
2/14/2021,6765,247,9237,-2719,1217468,33183,1025273,159012,Indonesia
2/14/2021,34,0,22,12,5058,69,3687,1302,Indonesia
2/14/2021,1052,9,1885,-842,180700,2517,151325,26858,Indonesia
2/14/2021,478,71,49,358,142305,5995,91066,45244,Indonesia
2/14/2021,516,38,397,81,122330,8679,106422,7229,Indonesia
2/14/2021,19,0,16,3,4262,32,3892,338,Indonesia
2/14/2021,97,5,92,0,19693,682,17341,1670,Indonesia
2/14/2021,36,0,101,-65,12764,310,11380,1074,Indonesia
2/14/2021,330,16,500,-186,49175,1170,39822,8183,Indonesia
2/14/2021,79,0,0,79,8551,117,5458,2976,Indonesia
2/14/2021,130,0,74,56,6087,97,5153,837,Indonesia
2/14/2021,33,0,17,16,8492,209,7900,383,Indonesia
2/14/2021,89,1,97,-9,11457,600,9153,1704,Indonesia
2/14/2021,33,0,157,-124,6747,102,5833,812,Indonesia
2/14/2021,22,0,10,12,3869,110,3060,699,Indonesia
2/14/2021,13,1,75,-63,8098,329,6552,1217,Indonesia
2/14/2021,252,5,72,175,7272,183,3897,3192,Indonesia
2/14/2021,15,0,13,2,16113,204,8789,7120,Indonesia
2/14/2021,24,7,15,2,7001,119,6400,482,Indonesia
2/14/2021,67,1,88,-22,30142,723,28434,985,Indonesia
2/14/2021,7,2,113,-108,4869,92,2899,1878,Indonesia
2/14/2021,355,12,261,82,52478,802,47161,4515,Indonesia
2/14/2021,57,3,107,-53,9266,230,6690,2346,Indonesia
2/14/2021,15,2,7,6,9839,190,8874,775,Indonesia
2/14/2021,56,2,79,-25,14514,487,10837,3190,Indonesia
2/14/2021,77,0,116,-39,28168,630,25691,1847,Indonesia
2/14/2021,66,6,120,-60,15150,721,12667,1762,Indonesia
2/14/2021,126,4,107,15,22865,781,19617,2467,Indonesia
2/15/2021,0,0,0,0,9403,382,7753,1268,Indonesia
2/15/2021,274,9,279,-14,30547,809,26620,3118,Indonesia
2/15/2021,179,5,258,-84,27317,809,27187,-679,Indonesia
2/15/2021,5,0,15,-10,4726,144,4459,123,Indonesia
2/15/2021,1879,42,2081,-244,317420,4962,295527,16931,Indonesia
2/15/2021,135,5,139,-9,25168,601,18846,5721,Indonesia
2/15/2021,19,1,10,8,4612,124,4212,276,Indonesia
2/15/2021,6462,184,6792,-514,1223930,33367,1032065,158498,Indonesia
2/15/2021,9,0,16,-7,5067,69,3703,1295,Indonesia
2/15/2021,1016,16,1178,-178,181716,2533,152503,26680,Indonesia
2/15/2021,880,40,226,614,143185,6035,91292,45858,Indonesia
2/15/2021,430,36,469,-75,122760,8715,106891,7154,Indonesia
2/15/2021,0,0,0,0,4262,32,3892,338,Indonesia
2/15/2021,146,0,21,125,19839,682,17362,1795,Indonesia
2/15/2021,41,0,0,41,12805,310,11380,1115,Indonesia
2/15/2021,362,7,483,-128,49537,1177,40305,8055,Indonesia
2/15/2021,185,6,63,116,8736,123,5521,3092,Indonesia
2/15/2021,138,0,122,16,6225,97,5275,853,Indonesia
