Region;Country;Date;Total_Cases;New_Cases;Total_Death;New_Death
SEA;Thailand;2020-04-05;2169;102;23;3
SEA;Thailand;2020-04-06;2220;51;26;3
SEA;Thailand;2020-04-07;2258;38;27;1
SEA;Thailand;2020-04-08;2369;111;30;3
SEA;Thailand;2020-04-09;2423;54;32;2
SEA;Thailand;2020-04-10;2473;50;33;1
SEA;Thailand;2020-04-11;2518;45;35;2
SEA;Thailand;2020-04-12;2551;33;38;3
SEA;Thailand;2020-04-13;2579;28;40;2
SEA;Thailand;2020-04-14;2613;34;41;1
SEA;Thailand;2020-04-15;2643;30;43;2
SEA;Thailand;2020-04-16;2672;29;46;3
SEA;Thailand;2020-04-17;2700;28;47;1
SEA;Thailand;2020-04-18;2733;33;47;0
SEA;Thailand;2020-04-19;2765;32;47;0
SEA;Thailand;2020-04-20;2792;27;47;0
SEA;Thailand;2020-04-21;2811;19;48;1
SEA;Thailand;2020-04-22;2826;15;49;1
SEA;Thailand;2020-04-23;2839;13;50;1
SEA;Thailand;2020-04-24;2854;15;50;0
SEA;Thailand;2020-04-25;2907;53;51;1
SEA;Thailand;2020-04-26;2922;15;51;0
SEA;Thailand;2020-04-27;2931;9;52;1
SEA;Thailand;2020-04-28;2938;7;54;2
SEA;Thailand;2020-04-29;2947;9;54;0
SEA;Thailand;2020-04-30;2954;7;54;0
SEA;Thailand;2020-05-01;2960;6;54;0
SEA;Thailand;2020-05-02;2966;6;54;0
SEA;Thailand;2020-05-03;2969;3;54;0
SEA;Thailand;2020-05-04;2987;18;54;0
SEA;Thailand;2020-05-05;2988;1;54;0
SEA;Thailand;2020-05-06;2989;1;55;1
SEA;Thailand;2020-05-07;2992;3;55;0
SEA;Thailand;2020-05-08;3000;8;55;0
SEA;Thailand;2020-05-09;3004;4;56;1
SEA;Thailand;2020-05-10;3009;5;56;0
SEA;Thailand;2020-05-11;3015;6;56;0
SEA;Thailand;2020-05-12;3017;2;56;0
SEA;Thailand;2020-05-13;3017;0;56;0
SEA;Thailand;2020-05-14;3018;1;56;0
SEA;Thailand;2020-05-15;3025;7;56;0
SEA;Thailand;2020-05-16;3025;0;56;0
SEA;Thailand;2020-05-17;3028;3;56;0
SEA;Thailand;2020-05-18;3031;3;56;0
SEA;Thailand;2020-05-19;3033;2;56;0
SEA;Thailand;2020-05-20;3034;1;56;0
SEA;Thailand;2020-05-21;3037;3;56;0
SEA;Thailand;2020-05-22;3037;0;56;0
SEA;Thailand;2020-05-23;3040;3;56;0
SEA;Thailand;2020-05-24;3040;0;56;0
SEA;Thailand;2020-05-25;3042;2;57;1
SEA;Thailand;2020-05-26;3045;3;57;0
SEA;Thailand;2020-05-27;3054;9;57;0
SEA;Thailand;2020-05-28;3065;11;57;0
SEA;Thailand;2020-05-29;3076;11;57;0
SEA;Thailand;2020-05-30;3077;1;57;0
SEA;Thailand;2020-05-31;3081;4;57;0
SEA;Thailand;2020-06-01;3082;1;57;0
SEA;Thailand;2020-06-02;3083;1;58;1
SEA;Thailand;2020-06-03;3084;1;58;0
SEA;Thailand;2020-06-04;3101;17;58;0
SEA;Thailand;2020-06-05;3102;1;58;0
SEA;Thailand;2020-06-06;3104;2;58;0
SEA;Thailand;2020-06-07;3112;8;58;0
SEA;Thailand;2020-06-08;3119;7;58;0
SEA;Thailand;2020-06-09;3121;2;58;0
SEA;Thailand;2020-06-10;3125;4;58;0
SEA;Thailand;2020-06-11;3125;0;58;0
SEA;Thailand;2020-06-12;3129;4;58;0
SEA;Thailand;2020-06-13;3134;5;58;0
SEA;Thailand;2020-06-14;3135;1;58;0
SEA;Thailand;2020-06-15;3135;0;58;0
SEA;Thailand;2020-06-16;3135;0;58;0
SEA;Thailand;2020-06-17;3135;0;58;0
SEA;Thailand;2020-06-18;3141;6;58;0
SEA;Thailand;2020-06-19;3146;5;58;0
SEA;Thailand;2020-06-20;3147;1;58;0
SEA;Thailand;2020-06-21;3148;1;58;0
SEA;Thailand;2020-06-22;3151;3;58;0
SEA;Thailand;2020-06-23;3156;5;58;0
SEA;Thailand;2020-06-24;3157;1;58;0
SEA;Thailand;2020-06-25;3158;1;58;0
SEA;Thailand;2020-06-26;3162;4;58;0
SEA;Thailand;2020-06-27;3162;0;58;0
SEA;Thailand;2020-06-28;3162;0;58;0
SEA;Thailand;2020-06-29;3169;7;58;0
SEA;Thailand;2020-06-30;3171;2;58;0
SEA;Thailand;2020-07-01;3173;2;58;0
SEA;Thailand;2020-07-02;3179;6;58;0
SEA;Thailand;2020-07-03;3180;1;58;0
SEA;Thailand;2020-07-04;3185;5;58;0
SEA;Thailand;2020-07-05;3190;5;58;0
SEA;Thailand;2020-07-06;3195;5;58;0
SEA;Thailand;2020-07-07;3195;0;58;0
SEA;Thailand;2020-07-08;3197;2;58;0
SEA;Thailand;2020-07-09;3202;5;58;0
SEA;Thailand;2020-07-10;3202;0;58;0
SEA;Thailand;2020-07-11;3216;14;58;0
SEA;Thailand;2020-07-12;3217;1;58;0
SEA;Thailand;2020-07-13;3220;3;58;0
SEA;Thailand;2020-07-14;3227;7;58;0
SEA;Thailand;2020-07-15;3232;5;58;0
SEA;Thailand;2020-07-16;3236;4;58;0
SEA;Thailand;2020-07-17;3239;3;58;0
SEA;Thailand;2020-07-18;3246;7;58;0
SEA;Thailand;2020-07-19;3249;3;58;0
SEA;Thailand;2020-07-20;3250;1;58;0
SEA;Thailand;2020-07-21;3255;5;58;0
SEA;Thailand;2020-07-22;3253;-2;58;0
SEA;Thailand;2020-07-23;3269;16;58;0
SEA;Thailand;2020-07-24;3279;10;58;0
SEA;Thailand;2020-07-25;3282;3;58;0
SEA;Thailand;2020-07-26;3291;9;58;0
SEA;Thailand;2020-07-27;3295;4;58;0
SEA;Thailand;2020-07-28;3297;2;58;0
SEA;Thailand;2020-07-29;3298;1;58;0
SEA;Thailand;2020-07-30;3304;6;58;0
SEA;Thailand;2020-07-31;3310;6;58;0
SEA;Thailand;2020-08-01;3312;2;58;0
SEA;Thailand;2020-08-02;3317;5;58;0
SEA;Thailand;2020-08-03;3320;3;58;0
SEA;Thailand;2020-08-04;3321;1;58;0
SEA;Thailand;2020-08-05;3328;7;58;0
SEA;Thailand;2020-08-06;3330;2;58;0
SEA;Thailand;2020-08-07;3345;15;58;0
SEA;Thailand;2020-08-08;3348;3;58;0
SEA;Thailand;2020-08-09;3351;3;58;0
SEA;Thailand;2020-08-10;3351;0;58;0
SEA;Thailand;2020-08-11;3351;0;58;0
SEA;Thailand;2020-08-12;3356;5;58;0
SEA;Thailand;2020-08-13;3359;3;58;0
SEA;Thailand;2020-08-14;3376;17;58;0
SEA;Thailand;2020-08-15;3376;0;58;0
SEA;Thailand;2020-08-16;3377;1;58;0
SEA;Thailand;2020-08-17;3378;1;58;0
SEA;Thailand;2020-08-18;3381;3;58;0
SEA;Thailand;2020-08-19;3382;1;58;0
SEA;Thailand;2020-08-20;3389;7;58;0
SEA;Thailand;2020-08-21;3390;1;58;0
SEA;Thailand;2020-08-22;3390;0;58;0
SEA;Thailand;2020-08-23;3395;5;58;0
SEA;Thailand;2020-08-24;3397;2;58;0
SEA;Thailand;2020-08-25;3402;5;58;0
SEA;Thailand;2020-08-26;3403;1;58;0
SEA;Thailand;2020-08-27;3404;1;58;0
SEA;Thailand;2020-08-28;3410;6;58;0
SEA;Thailand;2020-08-29;3411;1;58;0
SEA;Thailand;2020-08-30;3411;0;58;0
SEA;Thailand;2020-08-31;3412;1;58;0
SEA;Thailand;2020-09-01;3417;5;58;0
SEA;Thailand;2020-09-02;3425;8;58;0
SEA;Thailand;2020-09-03;3427;2;58;0
SEA;Thailand;2020-09-04;3431;4;58;0
SEA;Thailand;2020-09-05;3438;7;58;0
SEA;Thailand;2020-09-06;3444;6;58;0
SEA;Thailand;2020-09-07;3445;1;58;0
SEA;Thailand;2020-09-08;3446;1;58;0
SEA;Thailand;2020-09-09;3447;1;58;0
SEA;Thailand;2020-09-10;3454;7;58;0
SEA;Thailand;2020-09-11;3461;7;58;0
SEA;Thailand;2020-09-12;3466;5;58;0
SEA;Thailand;2020-09-13;3473;7;58;0
SEA;Thailand;2020-09-14;3475;2;58;0
SEA;Thailand;2020-09-15;3480;5;58;0
SEA;Thailand;2020-09-16;3490;10;58;0
SEA;Thailand;2020-09-17;3490;0;58;0
SEA;Thailand;2020-09-18;3497;7;58;0
SEA;Thailand;2020-09-19;3500;3;59;1
SEA;Thailand;2020-09-20;3506;6;59;0
SEA;Thailand;2020-09-21;3511;5;59;0
SEA;Thailand;2020-09-22;3514;3;59;0
SEA;Thailand;2020-09-23;3516;2;59;0
SEA;Thailand;2020-09-24;3519;3;59;0
SEA;Thailand;2020-09-25;3522;3;59;0
SEA;Thailand;2020-09-26;3523;1;59;0
SEA;Thailand;2020-09-27;3545;22;59;0
SEA;Thailand;2020-09-28;3559;14;59;0
SEA;Thailand;2020-09-29;3564;5;59;0
SEA;Thailand;2020-09-30;3569;5;59;0
SEA;Thailand;2020-10-01;3575;6;59;0
SEA;Thailand;2020-10-02;3583;8;59;0
SEA;Thailand;2020-10-03;3585;2;59;0
SEA;Thailand;2020-10-04;3590;5;59;0
SEA;Thailand;2020-10-05;3600;10;59;0
SEA;Thailand;2020-10-06;3615;15;59;0
SEA;Thailand;2020-10-07;3622;7;59;0
SEA;Thailand;2020-10-08;3628;6;59;0
SEA;Thailand;2020-10-09;3634;6;59;0
SEA;Thailand;2020-10-10;3636;2;59;0
SEA;Thailand;2020-10-11;3641;5;59;0
SEA;Thailand;2020-10-12;3643;2;59;0
SEA;Thailand;2020-10-13;3652;9;59;0
SEA;Thailand;2020-10-14;3665;13;59;0
SEA;Thailand;2020-10-15;3675;10;59;0
SEA;Thailand;2020-10-16;3686;11;59;0
SEA;Thailand;2020-10-17;3679;-7;59;0
SEA;Thailand;2020-10-18;3691;12;59;0
SEA;Thailand;2020-10-19;3700;9;59;0
SEA;Thailand;2020-10-20;3709;9;59;0
SEA;Thailand;2020-10-21;3719;10;59;0
SEA;Thailand;2020-10-22;3727;8;59;0
SEA;Thailand;2020-10-23;3731;4;59;0
SEA;Thailand;2020-10-24;3736;5;59;0
SEA;Thailand;2020-10-25;3743;7;59;0
SEA;Thailand;2020-10-26;3746;3;59;0
SEA;Thailand;2020-10-27;3759;13;59;0
SEA;Thailand;2020-10-28;3763;4;59;0
SEA;Thailand;2020-10-29;3775;12;59;0
SEA;Thailand;2020-10-30;3780;5;59;0
SEA;Thailand;2020-10-31;3784;4;59;0
SEA;Thailand;2020-11-01;3787;3;59;0
SEA;Thailand;2020-11-02;3797;10;59;0
SEA;Thailand;2020-11-03;3804;7;59;0
SEA;Thailand;2020-11-04;3810;6;59;0
SEA;Thailand;2020-11-05;3818;8;60;1
SEA;Thailand;2020-11-06;3830;12;60;0
SEA;Thailand;2020-11-07;3837;7;60;0
SEA;Thailand;2020-11-08;3840;3;60;0
SEA;Thailand;2020-11-09;3844;4;60;0
SEA;Thailand;2020-11-10;3847;3;60;0
SEA;Thailand;2020-11-11;3852;5;60;0
SEA;Thailand;2020-11-12;3861;9;60;0
SEA;Thailand;2020-11-13;3866;5;60;0
SEA;Thailand;2020-11-14;3874;8;60;0
SEA;Thailand;2020-11-15;3875;1;60;0
SEA;Thailand;2020-11-16;3878;3;60;0
SEA;Thailand;2020-11-17;3880;2;60;0
SEA;Thailand;2020-11-18;3888;8;60;0
SEA;Thailand;2020-11-19;3892;4;60;0
SEA;Thailand;2020-11-20;3899;7;60;0
SEA;Thailand;2020-11-21;3922;23;60;0
SEA;Thailand;2020-11-22;3920;-2;60;0
SEA;Thailand;2020-11-23;3910;-10;60;0
SEA;Thailand;2020-11-24;3926;16;60;0
SEA;Thailand;2020-11-25;3942;16;60;0
SEA;Thailand;2020-11-26;3961;19;60;0
SEA;Thailand;2020-11-27;3966;5;60;0
SEA;Thailand;2020-11-28;3977;11;60;0
SEA;Thailand;2020-11-29;3998;21;60;0
SEA;Thailand;2020-11-30;4008;10;60;0
SEA;Thailand;2020-12-01;4026;18;60;0
SEA;Thailand;2020-12-02;4039;13;60;0
SEA;Thailand;2020-12-03;4053;14;60;0
SEA;Thailand;2020-12-04;4072;19;60;0
SEA;Thailand;2020-12-05;4086;14;60;0
SEA;Thailand;2020-12-06;4107;21;60;0
SEA;Thailand;2020-12-07;4126;19;60;0
SEA;Thailand;2020-12-08;4151;25;60;0
SEA;Thailand;2020-12-09;4169;18;60;0
SEA;Thailand;2020-12-10;4180;11;60;0
SEA;Thailand;2020-12-11;4192;12;60;0
SEA;Thailand;2020-12-12;4209;17;60;0
SEA;Thailand;2020-12-13;4237;28;60;0
SEA;Thailand;2020-12-14;4246;9;60;0
SEA;Thailand;2020-12-15;4261;15;60;0
SEA;Thailand;2020-12-16;4281;20;60;0
SEA;Thailand;2020-12-17;4297;16;60;0
SEA;Thailand;2020-12-18;4331;34;60;0
SEA;Thailand;2020-12-19;4907;576;60;0
SEA;Thailand;2020-12-20;5289;382;60;0
SEA;Thailand;2020-12-21;5716;427;60;0
SEA;Thailand;2020-12-22;5762;46;60;0
SEA;Thailand;2020-12-23;5829;67;60;0
SEA;Thailand;2020-12-24;5910;81;60;0
SEA;Thailand;2020-12-25;6020;110;60;0
SEA;Thailand;2020-12-26;6141;121;60;0
SEA;Thailand;2020-12-27;6285;144;60;0
SEA;Thailand;2020-12-28;6440;155;61;1
SEA;Thailand;2020-12-29;6690;250;61;0
SEA;Thailand;2020-12-30;6884;194;61;0
SEA;Thailand;2020-12-31;7163;279;63;2
SEA;Thailand;2021-01-01;7379;216;64;1
SEA;Thailand;2021-01-02;7694;315;64;0
SEA;Thailand;2021-01-03;8439;745;65;1
SEA;Thailand;2021-01-04;8966;527;65;0
SEA;Thailand;2021-01-05;9331;365;66;1
SEA;Thailand;2021-01-06;9636;305;67;1
SEA;Thailand;2021-01-07;9841;205;67;0
SEA;Thailand;2021-01-08;10053;212;67;0
SEA;Thailand;2021-01-09;10298;245;67;0
SEA;Thailand;2021-01-10;10547;249;67;0
SEA;Thailand;2021-01-11;10834;287;67;0
SEA;Thailand;2021-01-12;10991;157;67;0
SEA;Thailand;2021-01-13;10991;0;67;0
SEA;Thailand;2021-01-14;11450;459;69;2
SEA;Thailand;2021-01-15;11680;230;70;1
SEA;Thailand;2021-01-16;12054;374;70;0
SEA;Thailand;2021-01-17;12423;369;70;0
SEA;Thailand;2021-01-18;12594;171;70;0
SEA;Thailand;2021-01-19;12653;59;71;1
SEA;Thailand;2021-01-20;12795;142;71;0
SEA;Thailand;2021-01-21;12795;0;71;0
SEA;Thailand;2021-01-22;13104;309;71;0
SEA;Thailand;2021-01-23;13302;198;72;1
SEA;Thailand;2021-01-24;13500;198;73;1
SEA;Thailand;2021-01-25;14646;1146;75;2
SEA;Thailand;2021-01-26;14646;0;75;0
SEA;Thailand;2021-01-27;15465;819;76;1
SEA;Thailand;2021-01-28;16221;756;76;0
SEA;Thailand;2021-01-29;17953;1732;77;1
SEA;Thailand;2021-01-30;18782;829;77;0
SEA;Thailand;2021-01-31;19618;836;77;0
SEA;Thailand;2021-02-01;20454;836;79;2
SEA;Thailand;2021-02-02;21249;795;79;0
SEA;Thailand;2021-02-03;21249;0;79;0
SEA;Thailand;2021-02-04;22058;809;79;0
SEA;Thailand;2021-02-05;23134;1076;79;0
SEA;Thailand;2021-02-06;23371;237;79;0
SEA;Thailand;2021-02-07;23557;186;79;0
SEA;Thailand;2021-02-08;23557;0;79;0
SEA;Thailand;2021-02-09;23746;189;79;0
SEA;Thailand;2021-02-10;24104;358;80;1
SEA;Thailand;2021-02-11;24279;175;80;0
SEA;Thailand;2021-02-12;24279;0;80;0
SEA;Thailand;2021-02-13;24405;126;80;0
SEA;Thailand;2021-02-14;24571;166;80;0
SEA;Thailand;2021-02-15;24714;143;82;2
SEA;Thailand;2021-02-16;24786;72;82;0
SEA;Thailand;2021-02-17;24961;175;82;0
SEA;Thailand;2021-02-18;25111;150;83;1
SEA;Thailand;2021-02-19;25241;130;83;0
SEA;Thailand;2021-02-20;25323;82;83;0
SEA;Thailand;2021-02-21;25504;181;83;0
SEA;Thailand;2021-02-22;25504;0;83;0
SEA;Thailand;2021-02-23;25692;188;83;0
SEA;Thailand;2021-02-24;25692;0;83;0
SEA;Thailand;2021-02-25;25764;72;83;0
SEA;Thailand;2021-02-26;25809;45;83;0
SEA;Thailand;2021-02-27;25951;142;83;0
SEA;Thailand;2021-02-28;26031;80;83;0
SEA;Thailand;2021-03-01;26031;0;83;0
SEA;Thailand;2021-03-02;26073;42;84;1
SEA;Thailand;2021-03-03;26108;35;85;1
SEA;Thailand;2021-03-04;26162;54;85;0
SEA;Thailand;2021-03-05;26241;79;85;0
SEA;Thailand;2021-03-06;26305;64;85;0
SEA;Thailand;2021-03-07;26441;136;85;0
SEA;Thailand;2021-03-08;26441;0;85;0
SEA;Thailand;2021-03-09;26501;60;85;0
SEA;Thailand;2021-03-10;26540;39;85;0
SEA;Thailand;2021-03-11;26598;58;85;0
SEA;Thailand;2021-03-12;26679;81;85;0
SEA;Thailand;2021-03-13;26757;78;86;1
SEA;Thailand;2021-03-14;26927;170;87;1
SEA;Thailand;2021-03-15;27005;78;87;0
SEA;Thailand;2021-03-16;27154;149;88;1
SEA;Thailand;2021-03-17;27402;248;89;1
SEA;Thailand;2021-03-18;27494;92;89;0
SEA;Thailand;2021-03-19;27594;100;90;1
SEA;Thailand;2021-03-20;27713;119;90;0
SEA;Thailand;2021-03-21;27803;90;90;0
SEA;Thailand;2021-03-22;27876;73;91;1
SEA;Thailand;2021-03-23;28346;470;92;1
SEA;Thailand;2021-03-24;28443;97;92;0
SEA;Thailand;2021-03-25;28443;0;92;0
SEA;Thailand;2021-03-26;28577;134;92;0
SEA;Thailand;2021-03-27;28657;80;93;1
SEA;Thailand;2021-03-28;28734;77;94;1
SEA;Thailand;2021-03-29;28773;39;94;0
SEA;Thailand;2021-03-30;28821;48;94;0
SEA;Thailand;2021-03-31;28863;42;94;0
SEA;Thailand;2021-04-01;28889;26;94;0
SEA;Thailand;2021-04-02;28947;58;94;0
SEA;Thailand;2021-04-03;29031;84;95;1
SEA;Thailand;2021-04-04;29127;96;95;0
SEA;Thailand;2021-04-05;29321;194;95;0
SEA;Thailand;2021-04-06;29571;250;95;0
SEA;Thailand;2021-04-07;29905;334;95;0
SEA;Thailand;2021-04-08;30310;405;95;0
SEA;Thailand;2021-04-09;30869;559;96;1
SEA;Thailand;2021-04-10;31658;789;97;1
SEA;Thailand;2021-04-11;32625;967;97;0
SEA;Thailand;2021-04-12;33610;985;97;0
SEA;Thailand;2021-04-13;34575;965;97;0
SEA;Thailand;2021-04-14;35910;1335;97;0
SEA;Thailand;2021-04-15;37453;1543;97;0
SEA;Thailand;2021-04-16;39038;1585;97;0
SEA;Thailand;2021-04-17;40585;1547;99;2
SEA;Thailand;2021-04-18;42352;1767;101;2
SEA;Thailand;2021-04-19;43742;1390;104;3
SEA;Thailand;2021-04-20;45185;1443;108;4
SEA;Thailand;2021-04-21;46643;1458;110;2
SEA;Thailand;2021-04-22;48113;1470;117;7
SEA;Thailand;2021-04-23;50183;2070;121;4
SEA;Thailand;2021-04-24;53022;2839;129;8
SEA;Thailand;2021-04-25;55460;2438;140;11
SEA;Thailand;2021-04-26;57508;2048;148;8
SEA;Thailand;2021-04-27;59688;2180;163;15
SEA;Thailand;2021-04-28;61699;2011;178;15
SEA;Thailand;2021-04-29;63570;1871;188;10
SEA;Thailand;2021-04-30;65153;1583;203;15
SEA;Thailand;2021-05-01;67044;1891;224;21
SEA;Thailand;2021-05-02;68984;1940;245;21
SEA;Thailand;2021-05-03;71025;2041;276;31
SEA;Thailand;2021-05-04;72788;1763;303;27
SEA;Thailand;2021-05-05;74900;2112;318;15
SEA;Thailand;2021-05-06;76811;1911;336;18
SEA;Thailand;2021-05-07;78855;2044;363;27
SEA;Thailand;2021-05-08;81274;2419;382;19
SEA;Thailand;2021-05-09;83375;2101;399;17
SEA;Thailand;2021-05-10;85005;1630;421;22
SEA;Thailand;2021-05-11;86924;1919;452;31
SEA;Thailand;2021-05-12;88907;1983;486;34
SEA;Thailand;2021-05-13;93794;4887;518;32
SEA;Thailand;2021-05-14;96050;2256;548;30
SEA;Thailand;2021-05-15;99145;3095;565;17
SEA;Thailand;2021-05-16;101447;2302;589;24
SEA;Thailand;2021-05-17;111082;9635;614;25
SEA;Thailand;2021-05-18;113555;2473;649;35
SEA;Thailand;2021-05-19;116949;3394;678;29
SEA;Thailand;2021-05-20;119585;2636;703;25
SEA;Thailand;2021-05-21;123066;3481;735;32
SEA;Thailand;2021-05-22;126118;3052;759;24
SEA;Thailand;2021-05-23;129500;3382;776;17
SEA;Thailand;2021-05-24;132213;2713;806;30
SEA;Thailand;2021-05-25;135439;3226;832;26
SEA;Thailand;2021-05-26;137894;2455;873;41
SEA;Thailand;2021-05-27;143280;5386;920;47
SEA;Thailand;2021-05-28;147039;3759;954;34
SEA;Thailand;2021-05-29;151842;4803;988;34
SEA;Thailand;2021-05-30;156370;4528;1012;24
SEA;Thailand;2021-05-31;159792;3422;1031;19
SEA;Thailand;2021-06-01;162022;2230;1069;38
SEA;Thailand;2021-06-02;165462;3440;1107;38
SEA;Thailand;2021-06-03;169348;3886;1146;39
SEA;Thailand;2021-06-04;171978;2630;1177;31
SEA;Thailand;2021-06-05;174796;2818;1213;36
SEA;Thailand;2021-06-06;177467;2671;1236;23
SEA;Thailand;2021-06-07;179886;2419;1269;33
SEA;Thailand;2021-06-08;182548;2662;1297;28
SEA;Thailand;2021-06-09;185228;2680;1332;35
SEA;Thailand;2021-06-10;187538;2310;1375;43
SEA;Thailand;2021-06-11;189828;2290;1402;27
SEA;Thailand;2021-06-12;193105;3277;1431;29
SEA;Thailand;2021-06-13;195909;2804;1449;18
SEA;Thailand;2021-06-14;199264;3355;1466;17
SEA;Thailand;2021-06-15;202264;3000;1485;19
SEA;Thailand;2021-06-16;204595;2331;1525;40
SEA;Thailand;2021-06-17;207724;3129;1555;30
SEA;Thailand;2021-06-18;210782;3058;1577;22
SEA;Thailand;2021-06-19;214449;3667;1609;32
SEA;Thailand;2021-06-20;218131;3682;1629;20
SEA;Thailand;2021-06-21;221306;3175;1658;29
SEA;Thailand;2021-06-22;225365;4059;1693;35
SEA;Thailand;2021-06-23;228539;3174;1744;51
SEA;Thailand;2021-06-24;232647;4108;1775;31
SEA;Thailand;2021-06-25;236291;3644;1819;44
SEA;Thailand;2021-06-26;240452;4161;1870;51
SEA;Thailand;2021-06-27;244447;3995;1912;42
SEA;Thailand;2021-06-28;249853;5406;1934;22
SEA;Thailand;2021-06-29;254515;4662;1970;36
SEA;Thailand;2021-06-30;259301;4786;2023;53
SEA;Thailand;2021-07-01;264834;5533;2080;57
SEA;Thailand;2021-07-02;270921;6087;2141;61
SEA;Thailand;2021-07-03;277151;6230;2182;41
SEA;Thailand;2021-07-04;283067;5916;2226;44
SEA;Thailand;2021-07-05;289233;6166;2276;50
SEA;Thailand;2021-07-06;294653;5420;2333;57
SEA;Thailand;2021-07-07;301172;6519;2387;54
SEA;Thailand;2021-07-08;308230;7058;2462;75
SEA;Thailand;2021-07-09;317506;9276;2534;72
SEA;Thailand;2021-07-10;326832;9326;2625;91
SEA;Thailand;2021-07-11;336371;9539;2711;86
SEA;Thailand;2021-07-12;345027;8656;2791;80
SEA;Thailand;2021-07-13;353712;8685;2847;56
SEA;Thailand;2021-07-14;363029;9317;2934;87
SEA;Thailand;2021-07-15;372215;9186;3032;98
SEA;Thailand;2021-07-16;381907;9692;3099;67
SEA;Thailand;2021-07-17;391989;10082;3240;141
SEA;Thailand;2021-07-18;403386;11397;3341;101
SEA;Thailand;2021-07-19;415170;11784;3422;81
SEA;Thailand;2021-07-20;426475;11305;3502;80
SEA;Thailand;2021-07-21;439477;13002;3610;108
SEA;Thailand;2021-07-22;453132;13655;3697;87
SEA;Thailand;2021-07-23;467707;14575;3811;114
SEA;Thailand;2021-07-24;481967;14260;3930;119
SEA;Thailand;2021-07-25;497302;15335;4059;129
SEA;Thailand;2021-07-26;512678;15376;4146;87
SEA;Thailand;2021-07-27;526828;14150;4264;118
SEA;Thailand;2021-07-28;543361;16533;4397;133
SEA;Thailand;2021-07-29;561030;17669;4562;165
SEA;Thailand;2021-07-30;578375;17345;4679;117
SEA;Thailand;2021-07-31;597287;18912;4857;178
SEA;Thailand;2021-08-01;615314;18027;4990;133
SEA;Thailand;2021-08-02;633284;17970;5168;178
SEA;Thailand;2021-08-03;652185;18901;5315;147
SEA;Thailand;2021-08-04;672385;20200;5503;188
SEA;Thailand;2021-08-05;693305;20920;5663;160
SEA;Thailand;2021-08-06;714684;21379;5854;191
SEA;Thailand;2021-08-07;736522;21838;6066;212
SEA;Thailand;2021-08-08;756505;19983;6204;138
SEA;Thailand;2021-08-09;776108;19603;6353;149
SEA;Thailand;2021-08-10;795951;19843;6588;235
SEA;Thailand;2021-08-11;816989;21038;6795;207
SEA;Thailand;2021-08-12;839771;22782;6942;147
SEA;Thailand;2021-08-13;863189;23418;7126;184
SEA;Thailand;2021-08-14;885275;22086;7343;217
SEA;Thailand;2021-08-15;907157;21882;7552;209
SEA;Thailand;2021-08-16;928314;21157;7734;182
SEA;Thailand;2021-08-17;948442;20128;7973;239
SEA;Thailand;2021-08-18;968957;20515;8285;312
SEA;Thailand;2021-08-19;989859;20902;8586;301
SEA;Thailand;2021-08-20;1009710;19851;8826;240
SEA;Thailand;2021-08-21;1030281;20571;9087;261
SEA;Thailand;2021-08-22;1049295;19014;9320;233
SEA;Thailand;2021-08-23;1066786;17491;9562;242
SEA;Thailand;2021-08-24;1083951;17165;9788;226
SEA;Thailand;2021-08-25;1102368;18417;10085;297
SEA;Thailand;2021-08-26;1120869;18501;10314;229
SEA;Thailand;2021-08-27;1139571;18702;10587;273
SEA;Thailand;2021-08-28;1157555;17984;10879;292
SEA;Thailand;2021-08-29;1174091;16536;11143;264
SEA;Thailand;2021-08-30;1190063;15972;11399;256
SEA;Thailand;2021-08-31;1204729;14666;11589;190
SEA;Thailand;2021-09-01;1213954;9225;11841;252
SEA;Thailand;2021-09-02;1234487;20533;12103;262
SEA;Thailand;2021-09-03;1249140;14653;12374;271
SEA;Thailand;2021-09-04;1265082;15942;12631;257
SEA;Thailand;2021-09-05;1280534;15452;12855;224
SEA;Thailand;2021-09-06;1294522;13988;13042;187
SEA;Thailand;2021-09-07;1308343;13821;13283;241
SEA;Thailand;2021-09-08;1322519;14176;13511;228
SEA;Thailand;2021-09-09;1338550;16031;13731;220
SEA;Thailand;2021-09-10;1352953;14403;13920;189
SEA;Thailand;2021-09-11;1368144;15191;14173;253
SEA;Thailand;2021-09-12;1382173;14029;14353;180
SEA;Thailand;2021-09-13;1394756;12583;14485;132
SEA;Thailand;2021-09-14;1406542;11786;14621;136
SEA;Thailand;2021-09-15;1420343;13801;14765;144
SEA;Thailand;2021-09-16;1434237;13894;14953;188
SEA;Thailand;2021-09-17;1448792;14555;15124;171
SEA;Thailand;2021-09-18;1462901;14109;15246;122
SEA;Thailand;2021-09-19;1476477;13576;15363;117
SEA;Thailand;2021-09-20;1489186;12709;15469;106
SEA;Thailand;2021-09-21;1500105;10919;15612;143
SEA;Thailand;2021-09-22;1511357;11252;15753;141
SEA;Thailand;2021-09-23;1524613;13256;15884;131
SEA;Thailand;2021-09-24;1537310;12697;16016;132
SEA;Thailand;2021-09-25;1549285;11975;16143;127
SEA;Thailand;2021-09-26;1561638;12353;16268;125
SEA;Thailand;2021-09-27;1571926;10288;16369;101
SEA;Thailand;2021-09-28;1581415;9489;16498;129
SEA;Thailand;2021-09-29;1591829;10414;16620;122
SEA;Thailand;2021-09-30;1603475;11646;16727;107
